circuit,seed,variant,draw_index,aspect_ratio,grid_w,grid_h,area_mwta,delay_ns,power_w,adp,adp_reduction_pct,vtr_success,cached,vtr_seconds,dsp_coords,bram_coords,source
mkDelayWorker32B,7,fixed_ar_policy_blocks,0,1.0,36,36,3335500.0,6.59805,0.1527,3360590.4148425,60.350029112285206,True,False,40.88,[],"[[19, 12], [17, 15], [1, 9], [14, 14], [7, 16], [15, 11], [13, 14], [11, 17], [10, 14], [7, 10], [22, 17], [2, 18], [18, 19], [9, 18], [21, 6], [12, 5], [17, 1], [22, 5], [13, 3], [6, 18], [9, 4], [12, 14], [4, 12], [20, 4], [5, 15], [3, 2], [2, 7], [23, 18], [4, 6], [16, 11], [8, 18], [10, 5], [24, 13], [19, 4], [9, 11], [16, 5], [6, 2], [23, 6], [8, 11], [7, 4], [16, 20], [11, 7], [18, 3]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,7,policy_ar_random_blocks,4,0.9,50,56,8007280.0,9.60896,0.1466,11279643.43134208,-33.08302365597192,True,False,44.94,[],"[[42, 21], [37, 16], [5, 34], [43, 24], [34, 11], [6, 37], [48, 30], [2, 42], [40, 11], [13, 34], [10, 16], [3, 37], [35, 26], [32, 43], [26, 40], [47, 1], [39, 25], [16, 38], [48, 4], [18, 32], [15, 39], [22, 14], [43, 34], [47, 21], [18, 41], [24, 15], [46, 8], [10, 23], [5, 4], [7, 33], [6, 27], [6, 6], [21, 21], [27, 5], [5, 24], [17, 2], [8, 27], [25, 15], [15, 19], [1, 23], [2, 5], [40, 41], [33, 36]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,7,fixed_ar_random_blocks,3,1.0,50,50,7431190.0,7.97487,0.162,9600569.4196386,-13.272446506098797,True,False,46.74,[],"[[29, 25], [25, 29], [11, 8], [10, 37], [26, 18], [10, 16], [16, 30], [17, 27], [31, 24], [41, 27], [1, 28], [27, 29], [22, 21], [21, 12], [13, 10], [9, 14], [19, 23], [13, 35], [11, 42], [8, 28], [9, 28], [48, 28], [12, 15], [41, 13], [40, 35], [15, 38], [25, 11], [13, 19], [6, 12], [33, 18], [12, 3], [3, 3], [27, 43], [3, 15], [40, 25], [34, 1], [44, 38], [46, 34], [22, 31], [15, 9], [47, 28], [23, 14], [30, 40]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,7,fixed_ar_random_blocks,0,1.0,50,50,6264810.0,8.45643,0.1526,8084431.69503858,4.615724684490738,True,False,52.18,[],"[[42, 34], [37, 34], [43, 5], [6, 13], [13, 19], [10, 5], [11, 30], [8, 29], [26, 41], [22, 2], [28, 41], [25, 10], [41, 39], [48, 30], [18, 36], [15, 38], [11, 41], [17, 2], [21, 7], [26, 29], [29, 32], [12, 36], [33, 16], [2, 23], [4, 8], [38, 38], [31, 41], [44, 38], [6, 6], [41, 18], [45, 27], [17, 32], [23, 20], [18, 27], [26, 17], [26, 7], [39, 41], [10, 28], [22, 32], [33, 43], [22, 11], [23, 2], [34, 36]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,7,policy_ar_random_blocks,3,0.9,50,56,7352550.0,7.97613,0.167,9793697.4034605,-15.55106960230265,True,False,49.93,[],"[[29, 25], [25, 29], [11, 8], [10, 37], [26, 18], [10, 16], [16, 30], [17, 27], [31, 24], [41, 27], [1, 28], [27, 29], [22, 21], [21, 12], [13, 10], [9, 14], [19, 23], [13, 35], [11, 42], [8, 28], [9, 28], [48, 28], [12, 15], [41, 13], [40, 35], [15, 38], [25, 11], [13, 19], [6, 12], [33, 18], [12, 3], [3, 3], [27, 43], [3, 15], [40, 25], [34, 1], [44, 38], [46, 34], [22, 31], [15, 9], [47, 28], [23, 14], [30, 40]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,7,fixed_ar_random_blocks,4,1.0,50,50,6789500.0,9.2531,0.1433,9002668.087085,-6.218099649435748,True,False,52.79,[],"[[42, 21], [37, 16], [5, 34], [43, 24], [34, 11], [6, 37], [48, 30], [2, 42], [40, 11], [13, 34], [10, 16], [3, 37], [35, 26], [32, 43], [26, 40], [47, 1], [39, 25], [16, 38], [48, 4], [18, 32], [15, 39], [22, 14], [43, 34], [47, 21], [18, 41], [24, 15], [46, 8], [10, 23], [5, 4], [7, 33], [6, 27], [6, 6], [21, 21], [27, 5], [5, 24], [17, 2], [8, 27], [25, 15], [15, 19], [1, 23], [2, 5], [40, 41], [33, 36]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
reduction_layer,7,fixed_ar_random_blocks,1,1.0,44,44,12536100.0,7.64673,0.1532,14685778.3431996,-26.338025981944323,True,False,171.77,[],"[[31, 7], [23, 8], [11, 20], [3, 6], [16, 25], [34, 17], [22, 9], [38, 7], [7, 11], [39, 12], [26, 25], [19, 28], [40, 21], [9, 28], [16, 19], [24, 1], [27, 27], [37, 13], [1, 20], [7, 32], [9, 4], [5, 13], [20, 3], [42, 20], [10, 35], [21, 27], [13, 22], [4, 15], [31, 18], [28, 22], [15, 26], [9, 18]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
reduction_layer,7,fixed_ar_policy_blocks,0,1.0,33,33,7721810.0,7.38169,0.1325,7552501.014804251,35.02774949079648,True,False,164.77,[],"[[19, 12], [17, 15], [1, 9], [14, 14], [7, 16], [15, 11], [13, 14], [11, 17], [10, 14], [7, 10], [22, 17], [2, 18], [18, 19], [9, 18], [21, 6], [12, 5], [17, 1], [22, 5], [13, 3], [6, 18], [9, 4], [12, 14], [4, 12], [5, 15], [20, 4], [3, 2], [2, 7], [23, 18], [4, 6], [16, 11], [8, 18], [10, 5]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
reduction_layer,7,fixed_ar_random_blocks,0,1.0,44,44,12718500.0,7.90655,0.1531,15395652.7403925,-32.44489535860238,True,False,211.26,[],"[[31, 22], [41, 36], [23, 13], [38, 2], [15, 9], [10, 17], [5, 14], [31, 31], [1, 6], [18, 9], [4, 1], [34, 36], [7, 18], [42, 13], [40, 9], [19, 6], [11, 3], [38, 32], [22, 18], [40, 29], [37, 17], [14, 22], [8, 23], [9, 17], [38, 13], [14, 28], [24, 12], [7, 26], [28, 28], [37, 29], [39, 21], [36, 29]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
reduction_layer,7,policy_ar_random_blocks,1,0.9,44,49,14249200.0,7.52772,0.1624,17419671.6226176,-49.85701640214991,True,False,214.82,[],"[[31, 7], [23, 8], [11, 20], [3, 6], [16, 25], [34, 17], [22, 9], [38, 7], [7, 11], [39, 12], [26, 25], [19, 28], [40, 21], [9, 28], [16, 19], [24, 1], [27, 27], [37, 13], [1, 20], [7, 32], [9, 4], [5, 13], [20, 3], [42, 20], [10, 35], [21, 27], [13, 22], [4, 15], [31, 18], [28, 22], [15, 26], [9, 18]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
arm_core,7,fixed_ar_random_blocks,2,1.0,37,37,11073400.0,19.1244,0.06776,14349679.593849601,-25.12245981334634,True,False,173.62,[],"[[35, 6], [27, 23], [29, 3], [2, 14], [4, 10], [26, 14], [35, 16], [31, 5], [10, 3], [33, 18], [6, 9], [17, 4], [14, 23], [24, 11], [16, 17], [30, 8], [5, 18], [32, 2], [7, 14], [12, 24], [11, 10], [24, 20], [23, 24], [34, 20]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
arm_core,7,fixed_ar_policy_blocks,0,1.0,34,34,9240990.0,19.1109,0.06057,10696882.21986087,6.728215990529895,True,False,184.57,[],"[[19, 12], [17, 15], [1, 9], [14, 14], [13, 14], [7, 16], [15, 11], [10, 14], [11, 17], [7, 10], [2, 18], [22, 17], [9, 18], [21, 6], [18, 19], [12, 5], [22, 5], [17, 1], [6, 18], [13, 3], [9, 4], [12, 14], [4, 12], [5, 15]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
reduction_layer,7,policy_ar_random_blocks,0,0.9,44,49,14249100.0,8.38036,0.1529,18258184.655660402,-57.07053133333607,True,False,228.49,[],"[[31, 22], [41, 36], [23, 13], [38, 2], [15, 9], [10, 17], [5, 14], [31, 31], [1, 6], [18, 9], [4, 1], [34, 36], [7, 18], [42, 13], [40, 9], [19, 6], [11, 3], [38, 32], [22, 18], [40, 29], [37, 17], [14, 22], [8, 23], [9, 17], [38, 13], [14, 28], [24, 12], [7, 26], [28, 28], [37, 29], [39, 21], [36, 29]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,42,policy_ar_random_blocks,0,0.8,12,15,419513.0,13.5958,0.006464,36868.1663606656,17.15616438977513,True,False,2.95,"[[10, 4], [8, 6], [5, 9]]","[[2, 1]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,42,fixed_ar_random_blocks,0,1.0,14,14,462940.0,14.4522,0.0065,43488.25954199999,2.280623635354605,True,False,3.99,"[[10, 4], [8, 6], [5, 9]]","[[2, 1]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,42,policy_ar_random_blocks,1,0.8,13,16,559703.0,13.5126,0.007003,52963.988432873404,-19.01161311011296,True,False,5.35,"[[11, 5], [10, 3], [11, 1]]","[[8, 7]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,42,fixed_ar_random_blocks,1,1.0,14,14,505732.0,13.7001,0.006728,46615.4793316896,-4.746329634838107,True,False,4.62,"[[11, 5], [10, 3], [11, 1]]","[[8, 7]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,42,policy_ar_random_blocks,2,0.8,14,18,670109.0,13.7324,0.007664,70525.69782938239,-58.47328180408775,True,False,4.8,"[[12, 6], [10, 7], [11, 5]]","[[9, 1]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,42,fixed_ar_random_blocks,2,1.0,14,14,483822.0,13.8486,0.006753,45246.837879147606,-1.670952725811878,True,False,5.16,"[[12, 6], [10, 7], [11, 5]]","[[9, 1]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,42,policy_ar_random_blocks,3,0.8,12,15,474685.0,13.4744,0.006616,42316.568251423996,4.913447836939272,True,False,4.75,"[[7, 3], [2, 1], [10, 4]]","[[9, 2]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,42,fixed_ar_random_blocks,3,1.0,12,12,354362.0,13.8781,0.005898,29005.604763435596,34.823567592423316,True,False,4.86,"[[7, 3], [2, 1], [10, 4]]","[[9, 2]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
reduction_layer,7,policy_ar_random_blocks,2,0.9,42,47,13184400.0,7.35497,0.1623,15738371.6277564,-35.39321901461978,True,False,245.37,[],"[[25, 21], [35, 6], [5, 23], [2, 7], [3, 5], [10, 21], [29, 18], [23, 31], [17, 18], [18, 21], [32, 31], [39, 37], [35, 27], [9, 15], [25, 3], [40, 30], [30, 19], [8, 19], [23, 6], [8, 35], [14, 18], [23, 18], [6, 28], [37, 16], [11, 15], [9, 25], [34, 36], [8, 8], [20, 37], [32, 7], [36, 20], [31, 6]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,42,policy_ar_random_blocks,4,0.8,13,16,494225.0,13.9759,0.006754,46651.49340483499,-4.827254298303176,True,False,4.0,"[[6, 2], [2, 2], [8, 6]]","[[11, 6]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,42,fixed_ar_policy_blocks,0,1.0,11,11,288395.0,13.7033,0.005511,21779.269214488504,51.061352472335344,True,False,3.18,"[[7, 2], [3, 6], [6, 4]]","[[2, 2]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
custom_macbuf,42,fixed_ar_random_blocks,4,1.0,13,13,360549.0,14.2194,0.006022,30873.532093513197,30.62628088304433,True,False,5.78,"[[6, 2], [2, 2], [8, 6]]","[[11, 6]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
arm_core,7,policy_ar_random_blocks,0,0.9,33,37,9538490.0,19.4196,0.06229,11538204.706565158,-0.6077205608228485,True,False,241.49,[],"[[19, 18], [8, 3], [27, 17], [11, 2], [24, 7], [17, 8], [20, 11], [18, 24], [7, 20], [13, 3], [14, 3], [9, 11], [8, 16], [2, 22], [5, 24], [28, 13], [3, 20], [20, 27], [1, 29], [9, 2], [22, 16], [24, 18], [12, 30], [20, 4]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,42,fixed_ar_random_blocks,0,1.0,50,50,7102130.0,9.43724,0.143,9584504.260931598,-13.082901516555939,True,False,49.64,[],"[[31, 27], [39, 7], [22, 15], [12, 27], [45, 11], [20, 7], [40, 22], [31, 1], [44, 12], [39, 35], [44, 34], [27, 40], [22, 1], [37, 4], [12, 41], [40, 14], [48, 31], [20, 1], [2, 36], [35, 38], [5, 2], [10, 17], [1, 35], [24, 34], [30, 34], [40, 2], [9, 15], [15, 13], [3, 11], [23, 9], [10, 40], [17, 22], [6, 43], [43, 33], [38, 13], [4, 13], [10, 9], [28, 42], [17, 3], [41, 19], [18, 36], [30, 2], [48, 23]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,42,policy_ar_random_blocks,1,0.9,50,56,8379030.0,8.93112,0.1569,11741473.80669384,-38.53193550696222,True,False,54.63,[],"[[11, 15], [29, 7], [30, 12], [26, 17], [29, 29], [39, 25], [35, 22], [21, 43], [44, 6], [40, 10], [29, 14], [34, 10], [8, 29], [8, 43], [1, 37], [42, 6], [43, 11], [32, 37], [48, 27], [10, 8], [28, 24], [16, 26], [1, 8], [16, 19], [24, 42], [45, 5], [9, 30], [34, 21], [2, 19], [39, 4], [38, 6], [40, 43], [46, 31], [23, 6], [30, 5], [16, 42], [25, 5], [44, 15], [19, 23], [41, 14], [5, 22], [25, 24], [10, 17]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
arm_core,7,fixed_ar_random_blocks,0,1.0,37,37,10475600.0,19.1408,0.06546,13125473.9188608,-14.44796186583055,True,False,285.82,[],"[[19, 18], [8, 3], [27, 17], [11, 2], [24, 7], [17, 8], [20, 11], [18, 24], [7, 20], [13, 3], [14, 3], [9, 11], [8, 16], [2, 22], [5, 24], [28, 13], [3, 20], [20, 27], [1, 29], [9, 2], [22, 16], [24, 18], [12, 30], [20, 4]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
arm_core,7,policy_ar_random_blocks,1,0.9,37,41,12528600.0,19.5795,0.07305,17919437.016285,-56.24906627942442,True,False,284.15,[],"[[34, 20], [18, 5], [9, 16], [9, 23], [27, 11], [19, 14], [32, 28], [1, 1], [7, 18], [34, 3], [35, 11], [18, 27], [2, 11], [24, 17], [13, 17], [27, 24], [11, 1], [1, 11], [22, 19], [20, 30], [15, 28], [26, 14], [29, 21], [30, 5]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,42,policy_ar_random_blocks,0,0.9,50,56,8007180.0,8.91744,0.1564,11167514.78508288,-31.760072325687744,True,False,72.99,[],"[[31, 27], [39, 7], [22, 15], [12, 27], [45, 11], [20, 7], [40, 22], [31, 1], [44, 12], [39, 35], [44, 34], [27, 40], [22, 1], [37, 4], [12, 41], [40, 14], [48, 31], [20, 1], [2, 36], [35, 38], [5, 2], [10, 17], [1, 35], [24, 34], [30, 34], [40, 2], [9, 15], [15, 13], [3, 11], [23, 9], [10, 40], [17, 22], [6, 43], [43, 33], [38, 13], [4, 13], [10, 9], [28, 42], [17, 3], [41, 19], [18, 36], [30, 2], [48, 23]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,42,fixed_ar_random_blocks,1,1.0,50,50,7430960.0,9.64339,0.1415,10139839.817647599,-19.635035498564655,True,False,66.89,[],"[[11, 15], [29, 7], [30, 12], [26, 17], [29, 29], [39, 25], [35, 22], [21, 43], [44, 6], [40, 10], [29, 14], [34, 10], [8, 29], [8, 43], [1, 37], [42, 6], [43, 11], [32, 37], [48, 27], [10, 8], [28, 24], [16, 26], [1, 8], [16, 19], [24, 42], [45, 5], [9, 30], [34, 21], [2, 19], [39, 4], [38, 6], [40, 43], [46, 31], [23, 6], [30, 5], [16, 42], [25, 5], [44, 15], [19, 23], [41, 14], [5, 22], [25, 24], [10, 17]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
reduction_layer,7,fixed_ar_random_blocks,2,1.0,44,44,12917800.0,7.20211,0.1636,15220594.148888798,-30.938910700186334,True,False,333.92,[],"[[25, 21], [35, 6], [5, 23], [2, 7], [3, 5], [10, 21], [29, 18], [23, 31], [17, 18], [18, 21], [32, 31], [39, 37], [35, 27], [9, 15], [25, 3], [40, 30], [30, 19], [8, 19], [23, 6], [8, 35], [14, 18], [23, 18], [6, 28], [37, 16], [11, 15], [9, 25], [34, 36], [8, 8], [20, 37], [32, 7], [36, 20], [31, 6]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,42,policy_ar_random_blocks,2,0.9,48,53,6381270.0,12.6279,0.1116,8992955.600722801,-6.103506749388291,True,False,47.51,[],"[[46, 27], [25, 17], [30, 18], [38, 29], [1, 41], [40, 33], [14, 20], [29, 30], [1, 25], [42, 40], [6, 42], [41, 32], [30, 31], [36, 37], [20, 31], [14, 30], [23, 23], [30, 8], [20, 41], [24, 6], [38, 17], [4, 32], [12, 3], [45, 40], [36, 26], [26, 5], [7, 15], [10, 36], [39, 43], [33, 12], [21, 13], [43, 37], [46, 8], [8, 2], [25, 29], [19, 36], [36, 13], [19, 15], [32, 11], [8, 13], [30, 25], [35, 43], [3, 22]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
arm_core,7,policy_ar_random_blocks,2,0.9,37,41,11309500.0,18.8598,0.07083,15107678.340723,-31.731852526538635,True,False,312.28,[],"[[35, 6], [27, 23], [29, 3], [2, 14], [4, 10], [26, 14], [35, 16], [31, 5], [10, 3], [33, 18], [6, 9], [17, 4], [14, 23], [24, 11], [16, 17], [30, 8], [5, 18], [32, 2], [7, 14], [12, 24], [11, 10], [24, 20], [23, 24], [34, 20]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,42,policy_ar_random_blocks,0,0.9,13,14,423074.0,3.56385,0.0223,33623.32173027,5.470071787955563,True,False,5.67,[],"[[3, 5], [5, 2], [11, 6]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,42,fixed_ar_random_blocks,0,1.0,13,13,405926.0,3.50828,0.0223,31757.476100344003,10.715783525379576,True,False,5.48,[],"[[3, 5], [5, 2], [11, 6]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,42,policy_ar_random_blocks,1,0.9,10,11,300146.0,3.46521,0.02049,21311.0121843234,40.08538275691899,True,False,3.41,[],"[[1, 4], [7, 2], [6, 4]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,42,fixed_ar_random_blocks,2,1.0,50,50,7431210.0,10.9391,0.1266,10291408.862772599,-21.42332490156429,True,False,53.0,[],"[[46, 27], [25, 17], [30, 18], [38, 29], [1, 41], [40, 33], [14, 20], [29, 30], [1, 25], [42, 40], [6, 42], [41, 32], [30, 31], [36, 37], [20, 31], [14, 30], [23, 23], [30, 8], [20, 41], [24, 6], [38, 17], [4, 32], [12, 3], [45, 40], [36, 26], [26, 5], [7, 15], [10, 36], [39, 43], [33, 12], [21, 13], [43, 37], [46, 8], [8, 2], [25, 29], [19, 36], [36, 13], [19, 15], [32, 11], [8, 13], [30, 25], [35, 43], [3, 22]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,42,fixed_ar_random_blocks,1,1.0,11,11,324265.0,3.47373,0.0209,23541.949321605,33.81323840650058,True,False,4.96,[],"[[1, 4], [7, 2], [6, 4]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,42,policy_ar_random_blocks,2,0.9,12,13,386143.0,3.59481,0.02124,29483.471646709197,17.109009021670882,True,False,4.45,[],"[[5, 3], [6, 4], [10, 2]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,42,fixed_ar_random_blocks,2,1.0,12,12,351531.0,3.43241,0.02182,26327.979700072196,25.980483100947843,True,False,4.05,[],"[[5, 3], [6, 4], [10, 2]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,42,fixed_ar_random_blocks,3,1.0,11,11,324299.0,3.51827,0.02066,23572.470006801803,33.727431352581846,True,False,3.84,[],"[[4, 1], [1, 2], [8, 1]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,42,policy_ar_random_blocks,3,0.9,10,11,309285.0,3.41513,0.02085,22022.7808507425,38.08428835345893,True,False,4.86,[],"[[4, 1], [1, 2], [8, 1]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,42,policy_ar_random_blocks,4,0.9,12,13,386353.0,3.59598,0.0214,29731.397944116,16.411979284878274,True,False,4.29,[],"[[2, 5], [5, 4], [7, 6]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,42,fixed_ar_policy_blocks,0,1.0,11,11,324868.0,3.44414,0.02111,23619.7863400072,33.59440435373133,True,False,4.68,[],"[[2, 2], [6, 2], [8, 4]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
lightweight_cipher,42,fixed_ar_random_blocks,4,1.0,13,13,406294.0,3.56075,0.02199,31813.182817394998,10.55916747161775,True,False,4.84,[],"[[2, 5], [5, 4], [7, 6]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,42,fixed_ar_random_blocks,3,1.0,50,50,7431410.0,9.03375,0.1488,9989464.813019998,-17.86083399831912,True,False,54.85,[],"[[36, 37], [24, 23], [2, 3], [29, 9], [47, 2], [9, 24], [41, 4], [14, 19], [41, 16], [17, 27], [22, 1], [30, 16], [3, 32], [9, 11], [14, 42], [15, 34], [39, 7], [25, 21], [42, 37], [5, 41], [24, 32], [13, 31], [27, 1], [31, 43], [31, 24], [6, 13], [5, 32], [43, 6], [7, 28], [42, 8], [36, 12], [40, 36], [6, 28], [35, 4], [37, 43], [45, 18], [41, 28], [43, 27], [15, 8], [1, 26], [11, 13], [44, 2], [42, 28]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,42,policy_ar_random_blocks,3,0.9,49,54,7542810.0,8.46578,0.1595,10184995.321667101,-20.167803315757062,True,False,65.6,[],"[[36, 37], [24, 23], [2, 3], [29, 9], [47, 2], [9, 24], [41, 4], [14, 19], [41, 16], [17, 27], [22, 1], [30, 16], [3, 32], [9, 11], [14, 42], [15, 34], [39, 7], [25, 21], [42, 37], [5, 41], [24, 32], [13, 31], [27, 1], [31, 43], [31, 24], [6, 13], [5, 32], [43, 6], [7, 28], [42, 8], [36, 12], [40, 36], [6, 28], [35, 4], [37, 43], [45, 18], [41, 28], [43, 27], [15, 8], [1, 26], [11, 13], [44, 2], [42, 28]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,42,policy_ar_random_blocks,4,0.9,46,51,6637000.0,7.34422,0.1694,8257163.830916,2.577742272631287,True,False,61.95,[],"[[33, 25], [35, 15], [11, 16], [44, 16], [1, 13], [18, 25], [3, 19], [37, 9], [2, 3], [24, 34], [18, 18], [10, 36], [31, 30], [37, 19], [24, 40], [18, 42], [34, 41], [10, 4], [7, 1], [38, 19], [30, 6], [32, 23], [30, 31], [36, 16], [42, 23], [21, 13], [44, 7], [13, 35], [37, 29], [34, 16], [37, 42], [40, 6], [1, 20], [36, 41], [4, 27], [36, 22], [16, 33], [13, 29], [15, 10], [19, 17], [20, 27], [25, 22], [7, 38]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,42,fixed_ar_random_blocks,4,1.0,49,49,7118570.0,7.64384,0.166,9032592.878060801,-6.57116769538716,True,False,47.58,[],"[[33, 25], [35, 15], [11, 16], [44, 16], [1, 13], [18, 25], [3, 19], [37, 9], [2, 3], [24, 34], [18, 18], [10, 36], [31, 30], [37, 19], [24, 40], [18, 42], [34, 41], [10, 4], [7, 1], [38, 19], [30, 6], [32, 23], [30, 31], [36, 16], [42, 23], [21, 13], [44, 7], [13, 35], [37, 29], [34, 16], [37, 42], [40, 6], [1, 20], [36, 41], [4, 27], [36, 22], [16, 33], [13, 29], [15, 10], [19, 17], [20, 27], [25, 22], [7, 38]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
mkDelayWorker32B,42,fixed_ar_policy_blocks,0,1.0,36,36,3936360.0,6.768,0.1508,4017505.699584,52.59940535264561,True,False,40.45,[],"[[2, 9], [11, 4], [13, 7], [12, 4], [8, 14], [14, 8], [7, 14], [10, 2], [2, 18], [21, 16], [1, 3], [3, 8], [5, 17], [19, 6], [15, 14], [9, 6], [10, 16], [12, 17], [16, 18], [17, 19], [19, 12], [6, 2], [20, 16], [2, 2], [8, 4], [20, 3], [14, 1], [6, 14], [7, 4], [5, 1], [18, 15], [4, 2], [5, 10], [3, 14], [13, 1], [7, 22], [11, 17], [22, 8], [4, 17], [4, 10], [21, 10], [14, 19], [10, 10]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
softmax,7,policy_ar_random_blocks,0,0.9,43,48,10531400.0,6.38941,0.08982,6043936.824814679,-68.89468165551958,True,False,346.05,"[[23, 35], [1, 30], [41, 29], [28, 13], [10, 28], [21, 36], [33, 35], [19, 25]]",[],data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
arm_core,7,fixed_ar_random_blocks,1,1.0,37,37,10911500.0,19.2426,0.06857,14397343.242243001,-25.538064419125604,True,False,363.9,[],"[[34, 20], [18, 5], [9, 16], [9, 23], [27, 11], [19, 14], [32, 28], [1, 1], [7, 18], [34, 3], [35, 11], [18, 27], [2, 11], [24, 17], [13, 17], [27, 24], [11, 1], [1, 11], [22, 19], [20, 30], [15, 28], [26, 14], [29, 21], [30, 5]]",data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
softmax,7,fixed_ar_random_blocks,0,1.0,43,43,9631140.0,6.56967,0.08235,5210565.4389849305,-45.60655026198034,True,False,357.4,"[[23, 35], [1, 30], [41, 29], [28, 13], [10, 28], [21, 36], [33, 35], [19, 25]]",[],data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
softmax,7,policy_ar_random_blocks,1,0.9,43,48,10057500.0,6.64554,0.08751,5848951.2483105,-63.44591079215088,True,False,289.93,"[[41, 36], [6, 2], [37, 12], [40, 10], [14, 17], [38, 28], [2, 37], [31, 32]]",[],data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
softmax,7,fixed_ar_random_blocks,1,1.0,43,43,9187820.0,6.23838,0.08324,4771076.447130384,-33.32525819657976,True,False,291.9,"[[41, 36], [6, 2], [37, 12], [40, 10], [14, 17], [38, 28], [2, 37], [31, 32]]",[],data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
softmax,7,fixed_ar_policy_blocks,0,1.0,38,38,7451440.0,6.5221,0.07007,3405334.51025768,4.839692288120384,True,False,287.95,"[[19, 12], [17, 15], [1, 9], [7, 16], [14, 14], [15, 11], [13, 14], [7, 11]]",[],data_export2/tools/e2.py; actions in data_export2/logs/e2_actions.json
